"","site","esd","ops","represented"
"35110","Intertidal rocky pools",6592.20765050887,914.156299468167,1
"35111","Intertidal rocky pools",6592.20765050887,2121.56883589411,1
"35112","Intertidal rocky pools",8907.05978299811,2121.56883589411,1
"35113","Intertidal rocky pools",11371.838961718,2121.56883589411,1
"35114","Intertidal rocky pools",6592.20765050887,2373.37559657924,1
"35115","Intertidal rocky pools",6592.20765050887,2673.00923514395,1
"35116","Intertidal rocky pools",6592.20765050887,2673.00923514395,1
"35117","Intertidal rocky pools",14233.972037602,2673.00923514395,1
"35118","Intertidal rocky pools",8907.05978299811,2673.00923514395,1
"35119","Intertidal rocky pools",11371.838961718,2673.00923514395,1
"35120","Intertidal rocky pools",11469.4560879701,2673.00923514395,1
"35121","Intertidal rocky pools",14233.972037602,2673.00923514395,1
"35122","Intertidal rocky pools",11371.838961718,2673.00923514395,1
"35123","Intertidal rocky pools",6592.20765050887,2673.00923514395,1
"35124","Intertidal rocky pools",7489.87700807843,2673.00923514395,1
"35125","Intertidal rocky pools",8826.0820300688,2673.00923514395,1
"35126","Intertidal rocky pools",8907.05978299811,2673.00923514395,1
"35127","Intertidal rocky pools",2673.00923514395,2673.00923514395,1
"35128","Intertidal rocky pools",11469.4560879701,4243.13767178822,1
"35129","Intertidal rocky pools",14233.972037602,4243.13767178822,1
"35130","Intertidal rocky pools",11371.838961718,4243.13767178822,1
"35131","Intertidal rocky pools",6592.20765050887,4243.13767178822,1
"35132","Intertidal rocky pools",7489.87700807843,4243.13767178822,1
"35133","Intertidal rocky pools",8826.0820300688,4243.13767178822,1
"35134","Intertidal rocky pools",8907.05978299811,4243.13767178822,1
"35135","Intertidal rocky pools",11469.4560879701,2673.00923514395,1
"35136","Intertidal rocky pools",14233.972037602,2673.00923514395,1
"35137","Intertidal rocky pools",11371.838961718,2673.00923514395,1
"35138","Intertidal rocky pools",6592.20765050887,2673.00923514395,1
"35139","Intertidal rocky pools",7489.87700807843,2673.00923514395,1
"35140","Intertidal rocky pools",8826.0820300688,2673.00923514395,1
"35141","Intertidal rocky pools",8907.05978299811,2673.00923514395,1
"35142","Intertidal rocky pools",2673.00923514395,2673.00923514395,1
"35143","Intertidal rocky pools",11469.4560879701,1563.18528359354,1
"35144","Intertidal rocky pools",11371.838961718,1563.18528359354,1
"35145","Intertidal rocky pools",6592.20765050887,1563.18528359354,1
"35146","Intertidal rocky pools",7489.87700807843,1563.18528359354,1
"35147","Intertidal rocky pools",8826.0820300688,1563.18528359354,1
"35148","Intertidal rocky pools",8907.05978299811,1563.18528359354,1
"35149","Intertidal rocky pools",2673.00923514395,1563.18528359354,1
"35150","Intertidal rocky pools",6592.20765050887,984.745021842697,1
"35151","Intertidal rocky pools",7489.87700807843,984.745021842697,1
"35152","Intertidal rocky pools",2673.00923514395,984.745021842697,1
"35153","Intertidal rocky pools",11469.4560879701,2917.30325559272,1
"35154","Intertidal rocky pools",14233.972037602,2917.30325559272,1
"35155","Intertidal rocky pools",11371.838961718,2917.30325559272,1
"35156","Intertidal rocky pools",6592.20765050887,2917.30325559272,1
"35157","Intertidal rocky pools",7489.87700807843,2917.30325559272,1
"35158","Intertidal rocky pools",8826.0820300688,2917.30325559272,1
"35159","Intertidal rocky pools",8907.05978299811,2917.30325559272,1
"35160","Intertidal rocky pools",2673.00923514395,2917.30325559272,1
"35161","Intertidal rocky pools",11371.838961718,14233.972037602,1
"35162","Intertidal rocky pools",11469.4560879701,14233.972037602,1
"35163","Intertidal rocky pools",14233.972037602,14233.972037602,1
"35164","Intertidal rocky pools",8907.05978299811,14233.972037602,1
"35165","Intertidal rocky pools",14233.972037602,7489.87700807843,1
"35166","Intertidal rocky pools",7489.87700807843,7489.87700807843,1
"35167","Intertidal rocky pools",8826.0820300688,7489.87700807843,1
"35168","Intertidal rocky pools",8907.05978299811,7489.87700807843,1
"35169","Intertidal rocky pools",14233.972037602,8826.0820300688,1
"35170","Intertidal rocky pools",7489.87700807843,8826.0820300688,1
"35171","Intertidal rocky pools",8826.0820300688,8826.0820300688,1
"35172","Intertidal rocky pools",8907.05978299811,8826.0820300688,1
